text,class
"En cuanto a la eleccion de gobernadores en la RM de este domingo 13 de junio….creo que, tal vez, es mejor votar por un zurdo como @Orrego que por un zurdo ignorante, sin capacidades, cuyo discurso es el odio de género y la lucha de clases como @Karina_ol",0
Un ignorante de mierda. https://t.co/0NZpKhDsIZ,0
@KarenKoetje Es ignorante y .,0
@mwords25 @OG_Pharmacist Eres una Ignorante.,0
@Felipe28348310 Lo invito a leer el protocolo de 47 páginas de la institución que me imagino debe defender https://t.co/eun7wESwor “dale poder a un ignorante” y se convertirá en tirano... #chile #PresosPoliticos #ContigoCHV #BuenMiercoles @hrw_espanol,0
"@cloeyreina @Orrego El día que salga Oliva, sí; efectivamente la ignorante Oliva como gobernador no lo hará? 🤦🏼‍♀️",0
O salen a votar para no tener una ignorante en la gobernación o se atienen a las consecuencias https://t.co/qYREPwOIMQ,0
@MaraRey65185854 Jadue es más peligroso. Tiene preparación y bastante más conocimientos y estudios que el ignorante de Lima. Además tiene relato y retórica marxista lo que tampoco tiene Castillo.,0
@Rikardo_AFC 5 años animal? Jajajaja desde 2001 si eso no es historia para ti que te puedo decir. Ignorante,0
"@melnicksergio Y Karina Oliva la versión de Marta Lagos y Bea Sanchez, por Dios que mujer más ignorante, así y todo lo mas probable es que sea gobernadora.",0
"@tere_marinovic Es el nivel que le fascina al tercer mundo; pupulista, ignorante a más no poder, iletrado, grandilocuente...un comunista de tomo y lomo.",1
"Jajajajajajajajajs!!!!!! Pedazo de tonta, ignorante y retonta! https://t.co/pBws0vdV7I",0
@guerra_90 @CNNChile Y que quiere que gane una conunista ignorante .,0
No puede ser más ignorante.. Me extraña Rene..!!! https://t.co/gEZEqyKIn6,0
@jebus_dice Da verguenza ajena lo ignorante de la tipa básica.,0
@tere_marinovic Ese señor demuestra TODAS la falencias de la Democracia. Un ignorante e iletrado puede ser Presidente del Peru.😢,0
"@candrews_mv @Orrego @karina_ol Este no es el mal menor, es una comunista mentirosa e ignorante versus un DC bastante moderado y sensato. Lo tuyo es egoísmo puro hacia las futuras generaciones.",0
@biobio El mejor modelo. La ignorante propone modelos fracasados,0
"@tere_marinovic Un completo ignorante Castillo, dice cosas sin sentido alguno, un horror para el Perú",0
"@DimeBeatriz_ Es que no importa si no les gusta o no escuchan, es más el que tratan al que se lo vacila de ignorante y más.. No los entiendo jaja",0
"@Mata_Moscas2 Cómo no le da vergüenza, quería meter patriarcado y primera línea en una oración y lo que logró es demostrar que no sabe nada, una ignorante más del zurderío y van... mamita qué nos espera...",1
"@Mister_Wolf_0 Ese mismo pensamiento mediocre esta poniendo a Pedro Castillo al mando de un pais, con lo ignorante, poco tolerante y francamente weon que ha demostrado ser en público 🤣. Como si ser pobre fuese una virtud en si...o en el caso de karina, como si ser joven y mujer 🤷🏻‍♂️ vergüenza da",0
"@elmostrador Mira por dónde!! Los mismos sinvergüenza que hablaban de que Chile se convertiría en Chilezuela si Piñufla no salia presidente. Y qué pasó? Me perdí de algo? Porque no estamos mucho mejor que Venezuela.
Viven de meter miedo a la gente que deciden mantener ignorante",0
Ignorante arañita https://t.co/nmk1Rhe2eR,0
@Mata_Moscas2 Imbecil para decir lo menos. Una vergüenza que sea candidata a Gobernadora esta ignorante,0
"Pregunta seria, cómo se aprenden tan rápido sus nombres, soy una ignorante que los ve a casi todos iguales. Pd: No me funen #VersusEnMTVHits https://t.co/Zxd0L3gtRe",0
"@tere_marinovic fa los comunistas son nefastos pero no son ignorante, ahora la miseria del pc es que utilizan a estos tipos...",1
"@la_tera_vive Jaj,..el weon ignorante",0
"@Villalejandrow Yo digo que sí es ignorante porque viví en ese país casi un año y wow, sin palabras.",0
"@CNNChile Todos contra la marxista ignorante Karina .
No queremos mas comunistas como autoridades .
@GobiernodeChile 
@LavinPresidente 
@humbertosichel",1
Esta es la izquierda ignorante y mala clase https://t.co/00XKcXVfhz,1
"Y encima tiene que leerlo; pues no es capaz de exponer una idea “tan compleja” de corrido, ya que ni siquiera la entiende. 
Salvador Allende estaría orgulloso de este sujeto: sugiriendo fijación de precios; ignorante, prepo y gritón.

¡Qué vergüenza que represente a la derecha! https://t.co/8oKQCovQ4O",0
"@jgalemparte Este profe es de el viejo comunismo, el real, el que desprecia a los gays, las religiones, el que es xenofogo, el que es completamente ignorante de la economía, etc.

Se muestra al mundo como realmente son los comunistas.",1
"@tere_marinovic Ahora si que el Perú, se convertirá en Peruzuela, con este ignorante se robaran hasta el agua de los floreros 🤣🤣🤦‍♂️",0
"@orellanavargas @jschaulsohn Sea lo que haya hecho, el daño se lo hizo finalmente a ella, no a su país. Pero dejar a un ignorante y anti chileno de esa envergadura en la presidencia sí que es un peligro para la ciudadanía y su país, y de paso eventualmente para Chile.",0
"@enanachora todavía no me ha afectado el rasho homosexualizador, como se hace, se elije como elijes el corte de pelo?
canuto ignorante por la rechucha 😂
dejar a la gente vivir feliz su vida y chao",0
"@Pato1_Undurraga @realHenryBoys @Jou_Kaiser Yo no lo quiero. Obvio. Es más nadie lo quiere.  Pero que puedes hacer cuando una masa ignorante empuja y empuja al despeñadero.  78%, casi un 80% de gente ciega que camina y marcha, ya NO entendieron, ahora lo entenderán con dolor.",0
"@melnicksergio ...no...no lo se todo...no soy genio...un humilde ciudadano...tolerante, fraterno...PERO NO SOY IGNORANTE...",0
Opción es ser evangélico e ignorante. https://t.co/paV194HMYl,0
"@jaimebaylys @latercera Como pueden los peruanos ser tsn boludos y votar por un ignorante, inculto, desgraciado tipo como  Castillo. Increible lo que pasa en Perú, teniendo una candidata de lujo como Keiko Fujimori.",0
"Usted no sea ignorante como él y recuerde: la homosexualidad no es una opción. Tampoco ser heterosexual es una opción. Y no es una condición, porque no es una enfermedad. Se llama orientación sexual. Todos tenemos una. No se elige dependiendo del día. https://t.co/w8R5glDZ1m",0
"@cherrerafe Ese es el problema actual. Los ignorantes no están a favor del comunismo, ni saben qué es. Están en contra del empresario y los zurdos se hicieron cargo del discurso de odio y resentimiento. Ese es el voto fácil, el del ignorante que no lee ni estudia.",1
@Patomorenoc Pero por lo menos no serán zurdos como los que hay acá y que votaron en masa por el ignorante de Castillo.,0
@marcelodiazd @karina_ol Es una ignorante y Pelotuda igual que tu !!! Cornudo,0
"@mmlagoscc @Orrego No creo que @FLagos_Neumann sea tonta, por lo que me queda que esta corresponsal es muy ignorante o definitivamente mal intencionada. 
Con mayor conviccion voto #OrregoGobernador",0
@seguvor La mitad? Ajajjaja qlao ignorante,0
"Cierto. La generación más irresponsable, ignorante y equivocada de la Historia de Chile. Ni siquiera piensan en sus hijos porque no tienen interés en complicarse la vida teniendo hijos. https://t.co/X73sPiVBPT",0
Esta persona es realmente estupida. Primero parece esquizofrénica y luego queda claro que solamente es una mierda de persona e ignorante. https://t.co/kEzU6FIsad,0
"@Florencilla53 Qué básico e ignorante...lo van a gobernar a él.
esto tiene mala cara y poca consistencia.
Pobre Perú.",0
Un momento de desahogo… zurdo hijo de la gran puta ignorante mediocre y ladrón,0
@ivanmoreirab Una vergüenza el populismo de este ignorante,0
"Así de Ignorante, no sabe el gasto Fiscal anual del País es Diputado .
Para ser Diputado o Senador, el Requisito es Ser Ignorante y Weon ,@gonzalowinter , como este Weon . https://t.co/Mt2b6SRNY6",0
"@latercera Es una ignorante, por eso no quiere asistir a los debates una analfabeta igual que el parásito de Navarro",0
"Habrá un candidato peor que Castillo? Pobrísimo en sus propuestas, ignorante en temas importantes, da pena ver sus entrevistas,con un programa de los años 40, anti aborto, anti ley de género, anti matrimonio igualitario, homofóbico y machista.Por suerte a 180° de un Jadue o Boric",0
"@RNuevoMundo @danieljadue @karina_ol @elfrente_amplio @ComunesCL @la_convergencia @RDemocratica @Jorgeresmir @gteillier @PCdeChile @elsiglochile @PrensaPCdeChile El peor enemigo de la chica ignorante......es ella misma....argumentando weas 

Mantenganla callada",0
@elmostrador Ella es muy desinformada (ignorante). No la imagino como gobernadora🤦‍♀️,0
Quien pudo votar por este ignorante!,0
"@Latrodectus0 Has visto alguna entrevista de ese ignorante?
Cómo no les da vergüenza?!",0
"@marcehuemul1971 @T13 DESPUES DE LEER TU RESPUESTA UNO SE DA CUENTA QUE EL PUEBLO REALMENTE ES QEVON Y TE DIGO MAS , IGNORANTE Y TITERES DEL FRACASO LE ES MAS FACIL ESTIRAR LA MANO QUE TRABAJAR O PRODUCIR ,VAGO QLIAO",1
@CarolAlvo Chao @adidas no apoyes a gente ignorante,0
"@Alejand78716215 Noo, yo entiendo tu punto, pero loq, no me calza, según loq veo desde mis años mozos, esq, un pobre y un ignorante, ""quieran"" ser loq, son,, y q, ustedes no vean o no quieran ver q, el sistema tiene mucho q, ver,, tal vez yo vengo del espacio q, no los entiendo chicos😅",0
@Pancho_Who @ministeriosalud @IntendenciaRM Con ese nivel de profundidad… de “argumento”… no merece ni respuesta.. es tan frecuente que el más ignorante es el que más listo se cree…,0
"@medixi Desgraciadamente

Eso porque los zurdos ofrecen, prometen maravillas son ningún esfuerzo
 Llenando de ilusiones y esperanzas a la gente más ignorante

En cambio en la Verdadera derecha
Sabemos q cada uno recibe lo que siembra
Y es responsable de su propio futuro",1
@rafa_cavada @jschaulsohn Ignorante!,0
"@AlejaCif14 @taniamaturana1 tanta gente ignorante q no tiene calle opinando de lo q son nuestras historias y nuestros amelos
si son tan capos por q no hacen algo por su país en vez de criticar acá?",0
Yo creo que los seguidores de  #JAK2022 son gente muy ignorante que sus patrones les dijeron voten por kast pa poder seguir robando,0
"Es gente ignorante, como en Chile. https://t.co/Jn7BtJzJe2",0
"@PanteraDeChile @nannettl @MajoDoria La derecha siempre se despreocupa de la educación, y abandona a la gente ignorante a los lobos socialistas, se preocupa muy tarde cuando ya los lobos están en faena de miseria.",1
"@FelipePalmaGer @pepe_auth Si desorden es tener en la manos una bandera que dice #LibertadALxsPresxsPoliticxs es un desorden tu eres un tarado., Ignorante , antidemocrático, igual a esta @pelaovade es un luchador un consecuente 🍀😊💜 un orgullo de Contituyete @Coordinadora18O #NoALaViolencia https://t.co/vSPMuJIW8u",0
@AlertaNews24 Chao comunismo me alegro por Perú que pensó espero en Chile no sean tan weones le elegir jadue realmente hay que ser ignorante de la historia para votar por tan nefasto régimen!!!,0
@Tiniveinte @euge2145 Quien es ese ignorante e irresponsable!!!,0
"Ganaperujimori , un zurdo  ignorante menos castillo de 6to básico,iba a ser un nuevo narcomaduro , keyko lucha voto a voto, por este día grande Perú",0
@CHVNoticias Orrego se pasea a la ignorante zurda,0
@Karinguzm La cabra chica ignorante...,0
"@realHenryBoys Hemos llegado tan abajo que hay que elegir entre 2 comunistas. Uno es un tipo preparado, con un programa y que habla de corrido. La otra una ignorante, mentirosa y venenosa, sin programa y con muchas ganas de hacerse rica a cambio de amplificar el odio y el resentimiento social",0
"Ustedes me van a disculpar, digan lo que digan de la tia @helhuesukni ... este comentario hay que seguir haciendolo. @catalinapulidoi bien ignorante, desprestigiando al mundo de la cultura y la #maldonado igual a Pinochet.
Dos ignorantes pro asesino en serie. 
Buena pará de carro https://t.co/tRBcHrejkW",0
"Las redes sociales les muestran una realidad paralela … que la gente  ignorante cree… les hablan del camino fácil , de repartir lo que es de otros y hablan de los otros como los verdaderos enemigos …. Una pena ! https://t.co/iJtgoJZWTV",0
@Sandralsa NO VOTAR POR LA IGNORANTE COMUNACHA .. La Tere Marinovic no votará en esta elección https://t.co/zfpX4aV0xX,0
@taniamaturana1 No se... soy ignorante aun en el Instagram,0
"@perlapane @NachoOrtega @Maryelibe @UnatalToro Miserable e ignorante, 4 informes internacionales y no los conoce",0
"@JhonWick77 Que es ignorante... Otro mas que escribe y no lee o investiga... Lo cagan en su cara y no se da cuenta. Cuantos años de monopolio lleva transbank en el mercado cobrando lo que quiere y protegido por la política que apoya a Orrego. Sabes la comisión de transbank, quien lo trajo?.",0
@danieljadue @karina_ol Esta ignorante postula a la Gobernación de Santiago? Que más podemos esperar si un pelmazo como Jadue es candidato a presidente Entre los dos le pondrán ruedas a la moneda para robarse todo Cuenta q tus farmacias populares están quebradas wn chanta son tuyas y usas palos blanco https://t.co/s4sGQLRqrL,0
"@menduco_liberal Te falto analizar la gradiente de ambos periodos. Allende se demoró 3 años con todo su bloqueo. El neoliberalismo 40 como tú dijiste. Y no mide aspectos sociales. No endioses, ignorante. Verlo como una oportunidad de resignificarte.",0
"@snakepit78 Porque interpreta a su electorado ignorante , resentido y a los que prefieren la vía violenta para conseguir que sus ideas prosperen.",0
La performance de Oliva en mesa central da lastima. Ya no sé si es derechamente ignorante o una deshonesta a rajatabla. Es la peor candidata que puede haber en mucho tiempo.,0
"@JaimeHormazaba1 @Patoruchu @MauricioRojasmr ""lo que te contaron"" dice el ignorante bastardo. Pero cuando le preguntan quienes fueron los que conspiraron con gobiernos extranjeros para DESABASTECER su propia patria, generando hambre y muerte, el muy sacowea no tiene idea 😂 por q eso no se lo contaron🤡🤡🤡. Pobre weon",0
Karina Oliva cada vez que la veo queda como ignorante con las atribuciones del cargo,0
@carIitr0s Como lo haces para ser tan ignorante?,0
"@StuardoJaime Eso lo dice ahora, espérate después. Ese comentario es una carnada para el ignorante.",0
"@AbogadosVerdad Ya pues, eso es así desde siempre un vicho tipo 4, tienes que estar a lo astronauta, eso los que leen un poquito lo sabría. Traer el el bosal puesto, eso para que los borregos ignorantes no se alarmen y evitar poblemas entre credulos ignorante de la tv, vs informados pensantes.",0
"Estos Comunistas son pura verborrea, mienten, prometen pero no concretan nada!! 
Populista ignorante. https://t.co/mRmXsTF6pb",1
"@Avenue451 Cuál gente? Yo sólo veo fotos y nombres ficticios. Si dieran la cara al menos no tendría problema en entablar algún debate serio. Y por último, hoy la vacuna es la única solución colectiva que existe para salir de esto. Los egoístas e ignorantes como tú pueden seguir en su cueva",0
Tal cual. Le vendieron opio a los ignorantes https://t.co/Lorlq7EIg5,0
"@KarolCariola @karina_ol La decadencia de la mujer... ignorantes, adoctrinadas, odiosas, adoradoras de dictaduras sangrientas, promotoras de sistemas que generan pobreza y miseria...",0
"@ElCondeClive2_0 Yo diría que hasta sería bueno que Jadue ganara, para que la realidad le demostrara a tantos ignorantes la verdadera cara de la extrema izquierda; pero luego me acuerdo del relato victimista que se ha construido en torno a Allende y me doy cuenta de que es inútil.",1
"@thecliniccl Mmm, yo lo diria como, miedosos vs ignorantes.",1
"@fquiltro Está #IzquierdaMiserable lo único que está buscando es un pinocho 2, espero que está vez se proscriba el PC , FA y PS son la miseria y manipulan a los ignorantes para robar y corromper el país.

Les informo que el las FFAA no se van a prestar para el show comunista
🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱",1
@PCdeChile Son ignorantes? ..... si eso que si!,1
"@jmanuelbengolea @ConsueloIV Te va a bloquear, conmigo ya lo hizo. Estos miserables ignorantes no les gusta que los evidencien.",0
"@HarseReinhardt @JuanCar08973505 @SilvanaNHR Abra un libro de historia de vez en cuando.
Así no quedará en vergüenza con comentarios tan ignorantes.",0
